tournament,startTime,match_id,esports_game_id,game_num,team_a_name,team_b_name,has_vods
lec_spring_2025,2025-04-20T15:00:00Z,113487475359259649,113487475359259651,2,Team Heretics,Team Vitality,1
lec_spring_2025,2025-04-20T15:00:00Z,113487475359259649,113487475359259652,3,Team Heretics,Team Vitality,0
lec_spring_2025,2025-04-20T17:00:00Z,113487475359325297,113487475359325298,1,Shifters,G2 Esports,1
lec_spring_2025,2025-04-20T17:00:00Z,113487475359325297,113487475359325299,2,Shifters,G2 Esports,1
lec_spring_2025,2025-04-20T17:00:00Z,113487475359325297,113487475359325300,3,Shifters,G2 Esports,0
lec_spring_2025,2025-04-21T15:00:00Z,113487475359325229,113487475359325230,1,SK Gaming,Rogue,1
lec_spring_2025,2025-04-21T15:00:00Z,113487475359325229,113487475359325231,2,SK Gaming,Rogue,1
lec_spring_2025,2025-04-21T15:00:00Z,113487475359325229,113487475359325232,3,SK Gaming,Rogue,1
lec_spring_2025,2025-04-21T17:00:00Z,113487475359325261,113487475359325262,1,Team Vitality,Movistar KOI,1
lec_spring_2025,2025-04-21T17:00:00Z,113487475359325261,113487475359325263,2,Team Vitality,Movistar KOI,1
lec_spring_2025,2025-04-21T17:00:00Z,113487475359325261,113487475359325264,3,Team Vitality,Movistar KOI,0
lec_spring_2025,2025-04-26T13:00:00Z,113487475359325317,113487475359325318,1,GIANTX,G2 Esports,1
lec_spring_2025,2025-04-26T13:00:00Z,113487475359325317,113487475359325319,2,GIANTX,G2 Esports,1
lec_spring_2025,2025-04-26T13:00:00Z,113487475359325317,113487475359325320,3,GIANTX,G2 Esports,1
lec_spring_2025,2025-04-26T15:00:00Z,113487475359325337,113487475359325338,1,Movistar KOI,Fnatic,1
lec_spring_2025,2025-04-26T15:00:00Z,113487475359325337,113487475359325339,2,Movistar KOI,Fnatic,1
lec_spring_2025,2025-04-26T15:00:00Z,113487475359325337,113487475359325340,3,Movistar KOI,Fnatic,1
lec_spring_2025,2025-04-27T13:00:00Z,113487475359325353,113487475359325354,1,G2 Esports,Fnatic,1
lec_spring_2025,2025-04-27T13:00:00Z,113487475359325353,113487475359325355,2,G2 Esports,Fnatic,1
lec_spring_2025,2025-04-27T13:00:00Z,113487475359325353,113487475359325356,3,G2 Esports,Fnatic,1
lec_spring_2025,2025-04-27T15:00:00Z,113487475359325305,113487475359325306,1,Movistar KOI,GIANTX,1
lec_spring_2025,2025-04-27T15:00:00Z,113487475359325305,113487475359325307,2,Movistar KOI,GIANTX,1
lec_spring_2025,2025-04-27T15:00:00Z,113487475359325305,113487475359325308,3,Movistar KOI,GIANTX,1
lec_spring_2025,2025-04-28T15:00:00Z,113487475359259661,113487475359259662,1,SK Gaming,Team Heretics,1
lec_spring_2025,2025-04-28T15:00:00Z,113487475359259661,113487475359259663,2,SK Gaming,Team Heretics,1
lec_spring_2025,2025-04-28T15:00:00Z,113487475359259661,113487475359259664,3,SK Gaming,Team Heretics,0
lec_spring_2025,2025-04-28T17:00:00Z,113487475359325249,113487475359325250,1,Team Vitality,Shifters,1
lec_spring_2025,2025-04-28T17:00:00Z,113487475359325249,113487475359325251,2,Team Vitality,Shifters,1
lec_spring_2025,2025-04-28T17:00:00Z,113487475359325249,113487475359325252,3,Team Vitality,Shifters,1
lec_spring_2025,2025-05-03T15:00:00Z,113487475359325289,113487475359325290,1,Fnatic,Shifters,1
lec_spring_2025,2025-05-03T15:00:00Z,113487475359325289,113487475359325291,2,Fnatic,Shifters,1
lec_spring_2025,2025-05-03T15:00:00Z,113487475359325289,113487475359325292,3,Fnatic,Shifters,0
lec_spring_2025,2025-05-03T17:00:00Z,113487475359325241,113487475359325242,1,Karmine Corp,Rogue,1
lec_spring_2025,2025-05-03T17:00:00Z,113487475359325241,113487475359325243,2,Karmine Corp,Rogue,1
lec_spring_2025,2025-05-03T17:00:00Z,113487475359325241,113487475359325244,3,Karmine Corp,Rogue,0
lec_spring_2025,2025-05-04T15:00:00Z,113487475359325277,113487475359325278,1,GIANTX,Shifters,1
lec_spring_2025,2025-05-04T15:00:00Z,113487475359325277,113487475359325279,2,GIANTX,Shifters,1
lec_spring_2025,2025-05-04T15:00:00Z,113487475359325277,113487475359325280,3,GIANTX,Shifters,0
lec_spring_2025,2025-05-04T17:00:00Z,113487475359325273,113487475359325274,1,G2 Esports,Team Vitality,1
lec_spring_2025,2025-05-04T17:00:00Z,113487475359325273,113487475359325275,2,G2 Esports,Team Vitality,1
lec_spring_2025,2025-05-04T17:00:00Z,113487475359325273,113487475359325276,3,G2 Esports,Team Vitality,0
lec_spring_2025,2025-05-05T15:00:00Z,113487475359259669,113487475359259670,1,Fnatic,Team Heretics,1
lec_spring_2025,2025-05-05T15:00:00Z,113487475359259669,113487475359259671,2,Fnatic,Team Heretics,1
lec_spring_2025,2025-05-05T15:00:00Z,113487475359259669,113487475359259672,3,Fnatic,Team Heretics,0
lec_spring_2025,2025-05-05T17:00:00Z,113487475359325321,113487475359325322,1,Movistar KOI,SK Gaming,1
lec_spring_2025,2025-05-05T17:00:00Z,113487475359325321,113487475359325323,2,Movistar KOI,SK Gaming,1
lec_spring_2025,2025-05-05T17:00:00Z,113487475359325321,113487475359325324,3,Movistar KOI,SK Gaming,0
lec_spring_2025,2025-05-10T15:00:00Z,113487475359325333,113487475359325334,1,SK Gaming,G2 Esports,1
lec_spring_2025,2025-05-10T15:00:00Z,113487475359325333,113487475359325335,2,SK Gaming,G2 Esports,1
lec_spring_2025,2025-05-10T15:00:00Z,113487475359325333,113487475359325336,3,SK Gaming,G2 Esports,0
lec_spring_2025,2025-05-10T17:00:00Z,113487475359325269,113487475359325270,1,Team Vitality,Karmine Corp,1
lec_spring_2025,2025-05-10T17:00:00Z,113487475359325269,113487475359325271,2,Team Vitality,Karmine Corp,1
lec_spring_2025,2025-05-10T17:00:00Z,113487475359325269,113487475359325272,3,Team Vitality,Karmine Corp,1
lec_spring_2025,2025-05-11T15:00:00Z,113487475359325257,113487475359325258,1,SK Gaming,Team Vitality,1
