oracle_gameid,esports_game_id,tournament,date,start_time,blue,red,game_num
LOLTMNT05_147135,114755484277865729,lfl_summer_2025,2025-08-15 16:03:54,2025-08-15T16:00:00Z,GameWard,Joblife,1
LOLTMNT05_148151,114755484277865730,lfl_summer_2025,2025-08-15 17:01:06,2025-08-15T16:00:00Z,GameWard,Joblife,2
LOLTMNT05_147147,114755484277865731,lfl_summer_2025,2025-08-15 17:50:46,2025-08-15T16:00:00Z,Joblife,GameWard,3
LOLTMNT05_148158,114755484277800129,lfl_summer_2025,2025-08-15 18:44:35,2025-08-15T19:00:00Z,Karmine Corp Blue,Team BDS Academy,1
LOLTMNT05_147151,114755484277800130,lfl_summer_2025,2025-08-15 19:39:45,2025-08-15T19:00:00Z,Team BDS Academy,Karmine Corp Blue,2
LOLTMNT06_133557,114755484277800137,lfl_summer_2025,2025-08-20 16:08:46,2025-08-20T16:00:00Z,Solary,Team BDS Academy,1
LOLTMNT06_133568,114755484277800138,lfl_summer_2025,2025-08-20 17:07:17,2025-08-20T16:00:00Z,Solary,Team BDS Academy,2
LOLTMNT06_132551,114755484277865753,lfl_summer_2025,2025-08-20 18:16:58,2025-08-20T19:00:00Z,Karmine Corp Blue,Galions,1
LOLTMNT06_133579,114755484277865754,lfl_summer_2025,2025-08-20 19:18:10,2025-08-20T19:00:00Z,Karmine Corp Blue,Galions,2
LOLTMNT06_132558,114755484277865755,lfl_summer_2025,2025-08-20 20:09:20,2025-08-20T19:00:00Z,Galions,Karmine Corp Blue,3
LOLTMNT06_133605,114755484277865789,lfl_summer_2025,2025-08-21 16:06:19,2025-08-21T16:00:00Z,Galions,Joblife,1
LOLTMNT06_132601,114755484277865790,lfl_summer_2025,2025-08-21 17:07:48,2025-08-21T16:00:00Z,Joblife,Galions,2
LOLTMNT06_132605,114755484277865757,lfl_summer_2025,2025-08-21 18:06:10,2025-08-21T19:00:00Z,Karmine Corp Blue,Vitality.Bee,1
LOLTMNT06_133638,114755484277865758,lfl_summer_2025,2025-08-21 19:08:11,2025-08-21T19:00:00Z,Karmine Corp Blue,Vitality.Bee,2
LOLTMNT06_133641,114755484277865759,lfl_summer_2025,2025-08-21 20:12:11,2025-08-21T19:00:00Z,Karmine Corp Blue,Vitality.Bee,3
LOLTMNT06_134049,114755484277800161,lfl_summer_2025,2025-08-22 17:51:10,2025-08-22T19:00:00Z,Gentle Mates,BK ROG Esports,1
LOLTMNT06_134055,114755484277800162,lfl_summer_2025,2025-08-22 18:42:28,2025-08-22T19:00:00Z,BK ROG Esports,Gentle Mates,2
LOLTMNT06_134059,114755484277800163,lfl_summer_2025,2025-08-22 19:32:51,2025-08-22T19:00:00Z,Gentle Mates,BK ROG Esports,3
LOLTMNT06_136012,114755484277865725,lfl_summer_2025,2025-08-27 16:06:14,2025-08-27T16:00:00Z,Solary,GameWard,1
LOLTMNT06_137010,114755484277865726,lfl_summer_2025,2025-08-27 16:54:39,2025-08-27T16:00:00Z,GameWard,Solary,2
LOLTMNT06_136026,114755484277800157,lfl_summer_2025,2025-08-27 17:56:04,2025-08-27T19:00:00Z,BK ROG Esports,Karmine Corp Blue,1
LOLTMNT06_136027,114755484277800158,lfl_summer_2025,2025-08-27 18:55:11,2025-08-27T19:00:00Z,BK ROG Esports,Karmine Corp Blue,2
LOLTMNT06_137088,114755484277800133,lfl_summer_2025,2025-08-28 16:09:46,2025-08-28T16:00:00Z,Gentle Mates,Team BDS Academy,1
LOLTMNT06_137105,114755484277800134,lfl_summer_2025,2025-08-28 17:17:46,2025-08-28T16:00:00Z,Gentle Mates,Team BDS Academy,2
LOLTMNT06_137107,114755484277865793,lfl_summer_2025,2025-08-28 18:23:09,2025-08-28T19:00:00Z,Joblife,Vitality.Bee,1
LOLTMNT06_136142,114755484277865794,lfl_summer_2025,2025-08-28 19:37:16,2025-08-28T19:00:00Z,Vitality.Bee,Joblife,2
LOLTMNT06_136144,114755484277865795,lfl_summer_2025,2025-08-28 20:25:00,2025-08-28T19:00:00Z,Joblife,Vitality.Bee,3
LOLTMNT06_137155,114755484277865781,lfl_summer_2025,2025-08-29 18:06:55,2025-08-29T19:00:00Z,Galions,Solary,1
LOLTMNT06_136189,114755484277865782,lfl_summer_2025,2025-08-29 18:59:31,2025-08-29T19:00:00Z,Solary,Galions,2
LOLTMNT04_129119,114755484277865807,lfl_summer_2025,2025-09-02 16:07:58,2025-09-02T16:00:00Z,Gentle Mates,Solary,1
LOLTMNT04_129127,114755484277865808,lfl_summer_2025,2025-09-02 17:10:00,2025-09-02T16:00:00Z,Solary,Gentle Mates,2
LOLTMNT04_129133,114755484277865809,lfl_summer_2025,2025-09-02 18:24:36,2025-09-02T16:00:00Z,Solary,Gentle Mates,3
LOLTMNT04_129147,114755484277865813,lfl_summer_2025,2025-09-03 16:07:41,2025-09-03T16:00:00Z,Vitality.Bee,BK ROG Esports,1
LOLTMNT04_129156,114755484277865814,lfl_summer_2025,2025-09-03 16:54:57,2025-09-03T16:00:00Z,BK ROG Esports,Vitality.Bee,2
LOLTMNT04_130149,114755484277865815,lfl_summer_2025,2025-09-03 17:53:51,2025-09-03T16:00:00Z,Vitality.Bee,BK ROG Esports,3
LOLTMNT04_130151,114755484277865816,lfl_summer_2025,2025-09-03 18:50:11,2025-09-03T16:00:00Z,BK ROG Esports,Vitality.Bee,4
LOLTMNT04_129159,114755484277865817,lfl_summer_2025,2025-09-03 20:04:22,2025-09-03T16:00:00Z,Vitality.Bee,BK ROG Esports,5
LOLTMNT04_129167,114755484277865801,lfl_summer_2025,2025-09-04 16:07:44,2025-09-04T16:00:00Z,Karmine Corp Blue,Galions,1
LOLTMNT04_130164,114755484277865802,lfl_summer_2025,2025-09-04 16:55:03,2025-09-04T16:00:00Z,Galions,Karmine Corp Blue,2
LOLTMNT04_130166,114755484277865803,lfl_summer_2025,2025-09-04 17:55:00,2025-09-04T16:00:00Z,Karmine Corp Blue,Galions,3
LOLTMNT04_129174,114755484277865804,lfl_summer_2025,2025-09-04 18:58:22,2025-09-04T16:00:00Z,Galions,Karmine Corp Blue,4
LOLTMNT04_129177,114755484277865805,lfl_summer_2025,2025-09-04 19:58:14,2025-09-04T16:00:00Z,Galions,Karmine Corp Blue,5
LOLTMNT04_129430,114755484277865819,lfl_summer_2025,2025-09-10 16:07:01,2025-09-10T16:00:00Z,Gentle Mates,Vitality.Bee,1
LOLTMNT04_130427,114755484277865820,lfl_summer_2025,2025-09-10 17:00:53,2025-09-10T16:00:00Z,Vitality.Bee,Gentle Mates,2
LOLTMNT04_129431,114755484277931357,lfl_summer_2025,2025-09-10 17:48:21,2025-09-10T16:00:00Z,Vitality.Bee,Gentle Mates,3
LOLTMNT04_129434,114755484277931358,lfl_summer_2025,2025-09-10 18:41:22,2025-09-10T16:00:00Z,Gentle Mates,Vitality.Bee,4
LOLTMNT04_129450,114755484277931361,lfl_summer_2025,2025-09-11 16:04:45,2025-09-11T16:00:00Z,Gentle Mates,Karmine Corp Blue,1
LOLTMNT04_129452,114755484277931362,lfl_summer_2025,2025-09-11 16:57:29,2025-09-11T16:00:00Z,Gentle Mates,Karmine Corp Blue,2
LOLTMNT04_129453,114755484277931363,lfl_summer_2025,2025-09-11 18:02:54,2025-09-11T16:00:00Z,Karmine Corp Blue,Gentle Mates,3
LOLTMNT04_129454,114755484277931364,lfl_summer_2025,2025-09-11 18:53:00,2025-09-11T16:00:00Z,Gentle Mates,Karmine Corp Blue,4
LOLTMNT04_129456,114755484277931365,lfl_summer_2025,2025-09-11 20:05:19,2025-09-11T16:00:00Z,Karmine Corp Blue,Gentle Mates,5
LOLTMNT04_130457,114755484277931367,lfl_summer_2025,2025-09-12 16:02:44,2025-09-12T16:00:00Z,Galions,Karmine Corp Blue,1
LOLTMNT04_129471,114755484277931368,lfl_summer_2025,2025-09-12 16:54:38,2025-09-12T16:00:00Z,Galions,Karmine Corp Blue,2
LOLTMNT04_130478,114755484277931369,lfl_summer_2025,2025-09-12 17:45:11,2025-09-12T16:00:00Z,Karmine Corp Blue,Galions,3
